2975	1909	59.0	-55.0412472005
2952	1907	55.900001525878906	-58.5893098632
2925	1905	52.79999923706055	-61.4589141897
2895	1902	49.900001525878906	-63.5275276648
2862	1898	48.0	-58.0071317887
2830	1888	45.79999923706055	-55.8311786299
2802	1874	43.900001525878906	-46.7046000283
2778	1859	41.5	-48.1859182621
2757	1846	38.900001525878906	-51.2297313738
2741	1834	36.900001525878906	-50.8990911125
2731	1825	35.5	-49.8861402598
2725	1819	33.70000076293945	-55.4291506775
2721	1818	31.799999237060547	-70.1705897282
2719	1819	30.5	-79.8703484889
2715	1820	29.700000762939453	-79.4752016987
