0.9557175873	-3.5944912228	50.5137225925
1.3235210326	-3.6425141233	50.7397258561
1.408537487	-2.2245183161	50.7088598818
1.3985332277	-1.0420966546	50.9156977542
1.3477620718	-0.2522010984	50.8238663719
1.6554588682	-2.5143146226	50.2027253302
1.6635003291	-3.7204516281	50.9492818545
1.4145080871	-2.4022714969	50.6987527817
1.7717674017	-3.2380234651	50.4766999831
1.5991779037	-2.7791919647	50.9528735556
1.6500196114	-2.3530664498	50.2861208609
1.8825869719	-2.5762793113	50.88188407
1.7108093305	-3.6047612324	50.4983628771
0.9298888991	-4.5475853188	50.0690784398
0.9170034571	-4.3081783749	50.5240602242
1.0384676167	-4.1215318546	50.7164977554
0.8382444621	-3.2806108383	50.8135466444
0.9431251687	-3.4121318575	51.0882295016
0.5790536074	-3.9634765536	51.0292591022
0.4460357983	-3.3713269643	50.3551841332
0.1488685115	-3.7520399902	50.6406120054
0.2202097259	-3.8148802876	50.7892166026
-0.1364960973	-3.7208849328	50.4649789271
-0.2615134343	-3.2894345328	50.4197057766
-0.2619592168	-3.6063776107	50.9652617576
-0.3878807187	-4.0900339289	50.6953801441
-0.7172384069	-3.6883667861	50.5357560114
-0.9080071868	-4.0143319972	50.4371683404
-1.0512286645	-3.6324286505	50.6041738381
-1.1640201089	-3.6785819304	50.3026824523
-0.841963635	-3.7565673096	45.6597332516
-0.7316773002	-4.1207928072	42.6032179872
-0.5214049886	-4.1501616803	38.2271898283
-0.5341405762	-4.4934299403	38.3778218045
-0.4253232584	-4.3181785703	38.4807775357
-0.2521804391	-4.2049599217	38.0805098504
-0.3621974242	-4.0120288451	38.4975819623
-0.3408140626	-3.8604866336	38.5453651944
-0.0848494629	-4.2654523421	38.174706199
0.0635107538	-4.0435266807	38.4367835821
-0.2828158235	-3.8768583748	38.4206374918
-0.0604506292	-3.9128472122	38.2028749648
0.2333605173	-3.5215010284	38.4253176731
0.0559789269	-3.9709363704	38.7635177453
0.0828416416	-3.8931505726	37.7455517065
0.4329279725	-3.642058141	37.5189314591
0.5987755547	-3.0446989424	37.2653314856
-0.4312603488	-3.9914108634	37.5869741054
0.1679061078	-3.799358743	37.4336207322
0.6969086779	-3.938699198	37.3398642595
0.4701898859	-4.0836247628	37.570243533
0.4312835768	-4.1567822833	37.6668057078
0.6424885113	-4.7863403835	37.5013646949
0.8924518161	-5.3241564506	35.7797691991
0.5160497447	-4.9226931295	33.5226014594
0.5935123048	-4.920538544	29.8620035268
0.9445811171	-4.8841048061	25.8231451771
1.1826015098	-5.2032376097	22.4450104539
0.7595753278	-5.320535309	19.0565707668
0.7475154857	-5.2567057589	16.5282796784
1.1625513799	-5.5289214383	13.2579080244
1.3692244638	-5.1492003106	10.3744554306
1.3605481199	-4.8430744187	7.0139471573
1.4362357923	-5.4163351559	6.9566367453
1.6690917745	-5.8799288435	7.3086449608
0.8456188086	-5.6818745849	6.6613557304
1.5488414517	-6.1199360643	6.443933852
1.565291611	-5.9937528161	7.6064992468
0.8593376758	-6.5848214493	6.2385427884
1.3758834806	-6.5267105664	7.1012884051
1.3133748745	-5.1634252185	6.5294210524
1.5022475458	-1.8807264285	6.974240055
1.681823149	-0.6906228628	6.5701446057
1.2250032331	-2.178204624	6.3179085504
0.6056844418	-2.8931462956	6.5322528929
0.6709191129	-5.4403674127	6.4066560209
-0.2090865449	-5.8744415284	6.8625175074
-0.2705818578	-6.7620884865	7.1625144918
0.6481025318	-7.0718459462	6.6483663138
1.0886658656	-8.3950971643	6.7071659007
1.0355190706	-8.5252800303	6.8281890359
1.114472834	-6.7656302159	7.6599901587
1.7515284125	-6.3585249225	11.0626945261
1.661749715	-5.5649716411	14.8016071924
1.8021545319	-5.4317844834	18.1930160931
2.4243728737	-4.7200489593	25.6404019605
2.7917049899	-4.2196169553	29.80858321
2.096890097	-3.9574980307	30.3010613359
1.5551428394	-3.516355047	34.0707545695
1.3632000492	-3.2822056846	35.6289943982
0.9176877952	-3.5160916855	41.9965811785
-0.2903661078	-4.0048504715	42.1335124951
-1.1365606583	-4.1858378423	46.8698712492
-1.7483100778	-3.9847312715	47.4559102552
-1.8332950453	-4.0772992392	51.06704803
-1.050826587	-4.3158549413	58.3612749219
-2.0470016486	-4.6953964026	58.3920964803
-1.8704780187	-5.0671009151	58.3083040185
-1.9367670617	-5.6089743386	58.16483551
-1.9493837584	-5.017371589	58.379346112
-2.1117413406	-6.838551792	58.565576575
-2.4088798647	-7.7395535995	57.8222915674
-2.143044247	-7.1476430221	58.6380769696
-2.2120622149	-6.7261681414	59.2400855609
