2.1801316198	0.5352091898	-87.6763114631
2.1654827831	0.2975700763	-92.0363333941
2.0466654531	0.7618024305	-97.3954959834
1.7473631652	0.9372293194	-102.5712707728
0.7560114942	0.9135974766	-109.3295630432
0.3653064203	1.3254771687	-114.9571727559
-0.1113071701	1.148209239	-121.2649144221
-0.7431304714	1.0167686798	-126.9665758803
-1.3377031472	1.4719425018	-133.0131523495
-1.5022887277	0.9355133537	-133.1886856809
-1.3613671727	1.528850283	-133.3353860569
-1.1196583357	0.9882789843	-132.9707880529
-1.4010253945	0.7497206517	-132.9206569637
-0.8641360583	0.9181659244	-132.5051794915
-0.8722141526	0.7554041948	-133.2666974201
-0.6305640084	0.1427117947	-133.5689270129
-0.4154819367	0.0481977042	-133.1791392742
0.0422588353	0.130395484	-133.1035849302
-0.4440348474	-0.270291435	-134.4220449829
-0.8891612508	0.4194325752	-132.4932687178
-0.3640724239	0.3165764313	-133.2204270069
-0.1100252936	0.2491874641	-133.3768329956
-0.3484219577	0.4454614827	-133.3485292058
-0.5216757202	0.3118672807	-133.0045259047
-0.6709651756	0.1716944722	-133.0710916477
-0.4722926762	0.2141736021	-133.2386596806
-0.9187627131	0.1587045574	-133.2027120913
-0.5416730077	0.4586389991	-133.5911393232
-1.2791164299	0.6949704498	-133.1896525185
-0.9594643513	0.4485589603	-133.2832644206
-0.4550260831	1.029029837	-132.6179914054
-0.2898025768	0.2808853473	-132.0227162426
0.4867319525	0.3018362585	-123.3379002286
0.2339464257	0.3459043994	-119.1872830365
1.3037508687	0.1743166137	-113.7887213354
1.2288832365	-0.1205116409	-110.5656719944
1.6236046141	0.0702639994	-106.1900293394
1.9683550527	-0.2056896172	-102.9874804855
2.2239851389	-0.1220328286	-99.5999136842
2.2940739955	-0.962361095	-97.0334075441
2.900428859	1.4582528265	-94.2421122446
3.4278533326	3.4198719516	-89.6031092456
3.4648397865	2.7378232754	-86.6284554192
2.8757266686	2.1388803298	-83.0310075382
3.2699369264	1.1596420755	-75.6639462686
2.3751205023	-0.9958458319	-73.7959563077
1.3339714524	-1.7646374589	-73.1612889399
1.4863136573	-2.5193030972	-70.6404820873
1.8323665589	-3.1158905916	-68.5740930888
1.3915860729	-2.3992628237	-64.2483681228
1.1469719355	-2.1594876552	-61.782048872
2.0278765039	-2.6762776645	-59.1048209342
2.6381005691	-2.6150449224	-54.8411605713
2.1688544759	-2.7147090339	-50.2100144792
1.5967500435	-2.9363018073	-47.9449425125
1.9067775956	-2.595402503	-44.6503279123
2.1450838284	-3.6402010699	-40.7984102642
2.6689521779	-4.1949075324	-37.4817386571
2.74254654	-4.4180102935	-33.6211099966
2.2768936622	-3.7974416179	-31.3126068752
2.1639830581	-3.9749418062	-29.0270990582
2.3386858692	-4.210647218	-24.56158221
2.1063405902	-4.5782596691	-22.4641494655
2.3623528451	-4.9153761538	-21.7687972751
0.4080786651	-2.9990379052	-25.7490831447
3.6633283604	-6.5257022498	-26.525770109
4.0777455587	-5.0980161188	-17.0572052595
3.3343676312	-5.6411221917	-9.6297636273
2.8793130108	-5.7114475299	-6.284759228
3.5006998175	-7.6764693955	-1.3681124669
2.4614361752	-7.2406688506	2.0859697112
2.3332891561	-7.5697835635	2.0725665144
2.3177276837	-8.008332434	1.9393766688
1.5951284023	-7.2221923214	1.4354473578
0.1968846653	-6.2423314232	1.946710997
1.197708828	-6.2328661998	4.4127725691
2.3946379625	-7.1028760284	17.7266566222
2.1140816175	-8.4275681077	21.5795616171
2.0346132925	-6.3182655401	21.2902975046
0.9146499405	-6.8711775122	21.7114143945
0.8991441322	-8.1009516004	21.1538886855
1.240090873	-8.4766470336	21.0810166028
0.4966359012	-9.1682286629	22.1390796027
0.6610328464	-9.154999127	21.3887226637
0.0412393799	-8.2869809517	21.3498913305
0.2811750115	-8.3440526152	21.1579347831
0.333199894	-8.4668772136	21.3876044551
-0.0408690291	-8.591041019	21.466679576
-0.2008437343	-8.8679542318	21.2445452162
1.2755987357	-8.7013620004	21.4585130391
1.2621408114	-8.2998939535	21.4154433681
0.3173682569	-9.267332321	21.8170560909
0.472549718	-8.6608760196	21.4906329648
0.2013673821	-9.3808494499	21.111770683
-0.0015526729	-9.4027202256	21.5742252621
0.2777112816	-8.5974513066	21.3133569183
-0.3015448937	-8.8002710202	21.1140329944
-0.0866719505	-8.2245525698	21.0306780842
-0.1272143905	-9.0704630777	21.327882129
0.0191075336	-8.4995430374	20.6522370601
-0.8894654803	-8.2951943644	15.9192740305
-0.8311215007	-7.9022702924	15.70400555
-0.0992815508	-8.7093721289	15.1832800449
-0.505740764	-8.2721451018	14.9491906349
-0.0833783954	-7.7505636426	15.02671602
0.2557092995	-7.6515006735	14.0668923021
0.6498546834	-7.9700370602	15.2404634895
0.4192019071	-8.4719429906	14.932391057
0.4110188325	-8.7149930699	14.7013881749
0.1240011286	-7.9274249363	15.0984772603
0.6373628513	-7.3206104858	14.8855030979
0.3529972962	-7.5792263353	14.7121271682
0.1160956142	-7.3567073557	14.0817291135
0.44905579	-7.9554600047	15.2538178008
-0.0279870693	-7.7565710833	14.6947694645
0.4897262154	-7.5408011479	15.056416793
0.4509066408	-7.6420775775	14.7414543589
0.5856707515	-7.1865756292	14.6751242356
0.4984230988	-8.0653628227	15.3604105915
0.8971625626	-7.8601739464	14.7843164913
0.7352802878	-7.5787222611	14.6969726145
0.7556566865	-8.0012014112	14.3910078865
1.548475665	-7.5624101431	15.0710424076
1.5122898744	-7.4149165483	14.9216837068
0.9957943106	-7.379391211	15.1985861847
0.8467493419	-7.218011791	14.707038407
0.821125467	-7.4079331076	15.1708418611
0.9505540515	-7.4772056293	19.915019792
1.1753017397	-7.8126045334	24.2514442581
0.6399545613	-8.138427833	25.8527396588
0.6233837124	-7.6896274844	29.8056731579
