2499	3202	139.5	-158.61
2483	3193	139.8999938965	-158.65
2466	3183	140.5	-158.84
2449	3175	141.1999969482	-158.61
2432	3166	141.8999938965	-158.53
2415	3156	142.6000061035	-158.76
2396	3147	143.1999969482	-158.54
2376	3138	144	-158.58
2356	3128	144.6999969482	-158.18
2335	3117	145.5	-158.51
2313	3106	146.1000061035	-158.89
2292	3094	146.8000030518	-158.43
2269	3083	147.3999938965	-158.69
2247	3071	148.1000061035	-158.89
2224	3059	148.6999969482	-158.97
2201	3047	149.3000030518	-158.67
2178	3035	149.8999938965	-159.35
2154	3024	150.5	-164.08
2131	3014	150.8999938965	-164.3
2108	3005	151.3999938965	-164.82
2086	2996	151.8000030518	-165.05
2063	2988	152.3000030518	-164.97
2040	2980	152.6999969482	-165.93
2017	2973	153.1999969482	-164.76
1995	2965	153.6000061035	-165.07
1972	2957	153.8999938965	-165.3
1948	2949	154.3999938965	-164.9
1924	2941	154.8999938965	-165.11
1900	2932	155.5	-165.29
1878	2924	156.3000030518	-165.92
1855	2915	157.1999969482	-164.75
1833	2907	158	-165.31
1810	2899	158.8000030518	-164.94
1787	2891	159.3999938965	-165.26
1765	2883	160.1999969482	-165.32
1742	2875	160.8999938965	-164.64
1720	2867	161.5	-165.22
1698	2859	162.1999969482	-165.3
1676	2852	162.6999969482	-165.61
1653	2844	163.1999969482	-164.93
1630	2837	163.8000030518	-165.08
1606	2829	164.3999938965	-164.8
1584	2820	164.8999938965	-165.29
1561	2811	165.3000030518	-164.83
1538	2802	165.8000030518	-160.08
1516	2791	166.3000030518	-155.75
1494	2779	166.8999938965	-154.15
1473	2764	167.3999938965	-150.19
1453	2748	167.8000030518	-145.42
1433	2730	168.3999938965	-141.08
1413	2709	168.8999938965	-137.38
1394	2687	169.3000030518	-134.9
1378	2664	169.6999969482	-132.7
1362	2640	170	-130.76
1348	2616	170.5	-125.72
1335	2591	170.8999938965	-121.75
1323	2564	171.3999938965	-118.43
1314	2537	171.6999969482	-114.24
1306	2508	172.1000061035	-111.26
1301	2477	172.3999938965	-108.87
1297	2447	172.8000030518	-106.53
1294	2416	173.1000061035	-105.79
1292	2384	173.5	-104.44
1291	2353	173.8000030518	-93.84
1293	2322	174.1000061035	-92.2
1297	2290	174.3000030518	-89.67
1302	2257	174.6999969482	-87.23
1310	2225	175	-82.98
1319	2192	175.3999938965	-80.3
1331	2159	175.8000030518	-75.26
1344	2126	176.1999969482	-75.72
1359	2093	176.5	-75.73
1373	2061	176.8999938965	-72.66
1389	2029	177.1999969482	-68.62
1405	1997	177.6999969482	-65.38
1424	1968	178.1999969482	-61.43
1444	1940	178.6999969482	-57.28
1467	1913	179.1999969482	-55.99
1490	1887	179.6999969482	-54.91
