2220	1094	154.8000030518	163.5658675146
2227	1117	154.8999938965	165.6848315376
2230	1142	154.6999969482	170.1843071071
2228	1167	154.6000061035	177.6335545641
2223	1193	154.6000061035	-178.1241781223
2214	1221	154.6000061035	-169.9976158665
2200	1249	154.6000061035	-168.8100449475
2184	1279	154.6000061035	-169.8026195809
2165	1310	154.3999938965	-169.7548886528
2145	1340	154.1999969482	-169.5820492509
2127	1369	154.3000030518	-168.6496974173
2113	1398	154.1999969482	-170.0758247649
2103	1426	154	-169.0636963923
2095	1453	154.1999969482	-169.8485885139
2091	1479	154.3999938965	-169.1433498586
2089	1503	154.5	-172.7791806129
2089	1527	154.6000061035	-177.3043125591
2092	1549	154.6000061035	170.2283210039
2099	1571	154.5	163.8891329203
2110	1592	154.5	161.8029920747
2123	1614	154.6999969482	161.162362099
2138	1636	154.6999969482	160.9330888039
2154	1659	154.8000030518	161.1072964726
2167	1683	154.8000030518	161.3985525709
2178	1709	154.5	161.1723672443
2187	1735	154.5	161.4342295912
2194	1764	154.3999938965	160.9759986075
2198	1793	154.5	163.5756837645
2200	1823	154.6000061035	164.4228394689
2201	1853	154.3000030518	164.3653471899
2202	1884	153.8000030518	164.2024796022
2203	1913	153.1999969482	164.3748115055
2205	1943	152.3999938965	163.5850992094
2208	1971	151.5	164.0291480453
2213	2000	150.3999938965	164.507542088
2219	2027	149.5	164.6007863643
2225	2054	148.3999938965	163.8339941239
2232	2079	147.1999969482	164.2414397871
2239	2105	146.1000061035	164.2864746749
2246	2129	145	164.0837940394
2253	2153	143.6999969482	164.2527558521
2258	2178	142.3999938965	164.254211385
2263	2203	141.1000061035	164.1901679695
2268	2227	139.8999938965	164.4587765458
2272	2252	138.6999969482	164.8072185937
2276	2277	137.3999938965	165.2659607841
2280	2302	136.1999969482	164.789788951
2284	2327	134.8000030518	163.1620207358
2288	2353	133.5	158.688169581
2295	2379	132.3000030518	158.4283294687
2302	2405	130.8999938965	154.8678467803
2312	2432	130.5	154.4732820309
2323	2458	129.6999969482	153.6489287297
2335	2484	128.6999969482	148.2741087399
2350	2509	127.6999969482	141.2876027451
2369	2531	127	134.2747855093
2391	2552	126.5999984741	135.2481548179
2415	2571	126.3000030518	134.8791557303
2439	2592	126	132.4051378949
2464	2611	125.6999969482	126.8609676622
2490	2629	125.5	123.2175064945
2514	2642	125	119.3498524317
2538	2653	124.5999984741	119.7816642413
2560	2662	124.0999984741	116.7190729788
2582	2669	123.6999969482	116.3669569164
2602	2675	123.4000015259	113.6680115649
2621	2681	122.9000015259	107.6890173692
2639	2686	122.3000030518	102.0568432604
2657	2689	122	98.8851974246
2675	2692	121.5999984741	96.015699853
2693	2694	121	90.0928140308
2713	2694	120.5999984741	84.7326170417
2733	2693	120.5	82.6066315476
2753	2691	120.5	82.8190046721
2774	2689	120.1999969482	82.6633897664
2795	2686	119.8000030518	83.2429004066
2817	2684	119.1999969482	79.0282291914
2840	2681	118.8000030518	77.3991335789
2862	2678	118.5	75.340124235
2885	2675	118.3000030518	72.5286515448
2909	2670	118.0999984741	66.2534167607
2931	2662	118	60.0648378058
2953	2652	118	54.5524889717
2972	2639	118	54.7601972211
2991	2623	118.0999984741	55.1803418385
3009	2607	118.1999969482	55.1273426025
3028	2588	117.4000015259	55.1804872559
3047	2570	116.4000015259	54.4681025467
3067	2553	115.4000015259	54.8608669476
3089	2536	114.5	53.2474239366
3112	2520	113.4000015259	51.9524613616
3135	2504	112.3000030518	44.3240237579
3159	2488	111.4000015259	43.6189464481
3183	2471	110.4000015259	43.5610403523
3206	2452	109.3000030518	41.6011944651
3227	2433	108.1999969482	32.7471007456
3244	2412	106.8000030518	23.2009124667
3257	2388	105.3000030518	12.8910779051
3263	2363	103.4000015259	2.5422379599
3262	2334	101.5	-5.9450271907
3254	2304	99.6999969482	-13.0026376576
3239	2272	97.5999984741	-19.6411586357
3219	2239	95.6999969482	-23.6623883193
3195	2206	93.8000030518	-26.4699219547
3170	2172	92	-27.2879719215
3145	2136	90.1999969482	-26.0420935926
3124	2100	87.9000015259	-25.9257743102
3106	2064	85.8000030518	-26.0620617848
3092	2029	83.1999969482	-27.8323598735
3080	1997	80.4000015259	-38.2206315634
3069	1968	77.5999984741	-47.7384450663
3056	1946	74.8000030518	-49.2642451126
3042	1929	71.9000015259	-50.0398959666
3027	1919	68.9000015259	-51.9193628181
3010	1913	65.3000030518	-54.6732602666
2993	1910	62.2000007629	-53.1233598669
2975	1909	59	-55.0412472005
2952	1907	55.9000015259	-58.5893098632
2925	1905	52.7999992371	-61.4589141897
2895	1902	49.9000015259	-63.5275276648
2862	1898	48	-58.0071317887
2830	1888	45.7999992371	-55.8311786299
2802	1874	43.9000015259	-46.7046000283
2778	1859	41.5	-48.1859182621
2757	1846	38.9000015259	-51.2297313738
2741	1834	36.9000015259	-50.8990911125
2731	1825	35.5	-49.8861402598
2725	1819	33.7000007629	-55.4291506775
2721	1818	31.7999992371	-70.1705897282
2719	1819	30.5	-79.8703484889
2715	1820	29.7000007629	-79.4752016987
