2590	1838	0.3247307332	37.61
2596	1844	0.3263463049	37.13
2603	1851	0.3285004142	37.48
2612	1858	0.3295774688	36.96
2620	1866	0.3295774688	37.35
2630	1874	0.3301159859	37.16
2639	1883	0.3301159859	37.44
2649	1892	0.3295774688	37.22
2660	1901	0.3295774688	36.92
2669	1910	0.3295774688	37.28
2679	1918	0.3295774688	37.55
2687	1927	0.3295774688	37.53
2696	1935	0.3290389312	37.59
2704	1943	0.3290389312	37.72
2712	1950	0.3290389312	36.98
2720	1958	0.3290389312	37.49
2727	1965	0.3301159859	37.15
2735	1972	0.3311930405	37.75
2742	1979	0.3328086122	37.51
2749	1985	0.3349627215	37.45
2756	1992	0.3371168103	37.44
2762	1997	0.3387324025	36.97
2769	2003	0.3403479742	38.54
2775	2009	0.3425020629	46.53
2782	2015	0.3430406005	48.73
2788	2022	0.3435791176	52.17
2795	2029	0.3441176552	54.48
2801	2036	0.3451946893	57.73
2807	2044	0.3462717645	58.6
2812	2051	0.3468102815	58.9
2816	2059	0.3468102815	64.48
2819	2066	0.3457332063	66.8
2822	2073	0.3457332063	66.77
2825	2081	0.3462717645	67.75
2826	2088	0.3468102815	67.91
2828	2096	0.3473487986	70.24
2829	2104	0.3484258327	72.33
2830	2112	0.3489643908	72.82
2831	2120	0.350579942	72.49
2833	2130	0.3516570172	74.75
2834	2141	0.3521955342	78.23
2835	2152	0.3532725683	80.88
2836	2164	0.3548881606	81.3
2837	2176	0.3559651947	82.28
2837	2190	0.3565037117	85.55
2838	2203	0.3575807869	89.98
2837	2216	0.3591963381	94.24
2836	2230	0.3602734133	97.54
2833	2244	0.3618889644	101.41
2830	2260	0.3629660396	103.49
2826	2274	0.3640430737	105.43
2821	2289	0.3645815908	105.71
2815	2304	0.3640430737	106.14
2808	2320	0.3635045567	106.34
2803	2334	0.3651201489	105.26
2797	2348	0.3667357001	106.27
2793	2362	0.3651201489	106.08
2789	2376	0.3640430737	106.06
2784	2390	0.3656586659	105.6
2782	2404	0.3683512923	105.83
2779	2418	0.3688898093	105.64
2776	2432	0.3683512923	105.93
2773	2446	0.3694283264	106.69
2770	2459	0.3715824357	105.73
2767	2472	0.374275062	106.22
2764	2485	0.3769676884	105.28
2761	2498	0.3796603147	97.94
2757	2509	0.3823529411	92.32
2754	2521	0.3845070504	87.96
2751	2532	0.3861226015	82.6
2749	2544	0.3882767108	77.43
2748	2556	0.3904308201	70.67
2748	2568	0.3942004806	65.04
2750	2580	0.397431665	58.74
2753	2592	0.4006628084	53.03
2756	2603	0.4049709859	46.99
2761	2614	0.4082021704	46.81
2767	2625	0.4114333138	46.66
2773	2635	0.4157414913	47.03
2781	2645	0.421126744	47.08
2791	2657	0.4259734797	47.49
2800	2667	0.4313587323	46.73
2810	2677	0.4372825021	46.43
2821	2688	0.4432063129	46.82
2832	2698	0.4491300827	46.9
2842	2708	0.4550538524	45.58
2854	2719	0.4604391051	47.51
2865	2730	0.4663628748	46.78
2876	2741	0.4722866446	46.62
2887	2753	0.4771333802	46.65
2899	2768	0.48305715	47
2911	2782	0.4889809608	46.93
2923	2797	0.4954432476	46.76
2935	2813	0.5013670173	46.8
2948	2829	0.5078293452	46.41
2960	2846	0.5132145979	46.81
2973	2863	0.5202154018	46.72
2986	2880	0.5261391715	47.38
2999	2897	0.5309859071	47.98
3014	2915	0.5358326428	56.66
3027	2932	0.5401408614	60.81
3040	2951	0.5439105218	66.21
3051	2969	0.5482187404	69.43
3062	2989	0.5530654349	73.81
3071	3009	0.5573736535	77.01
3080	3030	0.5627589062	80.4
3086	3051	0.5665285667	82.97
3091	3075	0.5708367853	85.76
3094	3098	0.5746064457	90.4
3093	3115	0.5799916984	93.37
3091	3128	0.584299917	96.97
3087	3138	0.5896851697	104.34
3081	3145	0.592377796	106.2
3075	3151	0.5972245317	106.84
3068	3158	0.6042253355	109.36
3061	3166	0.6090720712	111.43
3054	3176	0.6117646975	115.75
3045	3185	0.6160729161	118.22
3037	3195	0.6219966858	120.9
3029	3206	0.6263049044	125.16
3019	3216	0.631151599	129.79
3007	3225	0.6359983346	132.06
2996	3234	0.6408450703	135.35
2983	3243	0.64676884	139.2
2970	3252	0.6516155756	142.52
2955	3260	0.6564623113	146.38
2938	3266	0.6613090469	148.69
2921	3273	0.6672328167	150.97
2902	3278	0.6736951034	155.44
2882	3282	0.6790803561	157.54
2863	3285	0.6844656088	158.23
2844	3289	0.6893123445	154.25
2825	3293	0.6957746313	153.47
